Bankleitzahl,Bezeichnung,BIC
74351740,Stadt- und Kreissparkasse Moosburg,
74351740,Stadt- und Kreissparkasse Moosburg,
74361211,Raiffeisenbank Arnstorf,GENODEF1ARF
74361211,Raiffeisenbank Arnstorf,
74361211,Raiffeisenbank Arnstorf,
74361211,Raiffeisenbank Arnstorf,
74361211,Raiffeisenbank Arnstorf,
74361211,Raiffeisenbank Arnstorf (Gf P2),
74362663,Raiffeisenbank Altdorf-Ergolding,GENODEF1ERG
74362663,Raiffeisenbank Altdorf-Ergolding,
74362663,Raiffeisenbank Altdorf-Ergolding,
74362663,Raiffeisenbank Altdorf-Ergolding,
74362663,Raiffeisenbank Altdorf-Ergolding,
74362663,Raiffeisenbank Altdorf-Ergolding,
74362663,Raiffeisenbank Altdorf-Ergolding (Gf P2),
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,GENODEF1PFF
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg,
74364689,Raiffeisenbank Pfeffenhausen-Rottenburg (Gf P2),
74366666,Raiffeisenbank Geisenhausen,GENODEF1GSH
74366666,Raiffeisenbank Geisenhausen,
74366666,Raiffeisenbank Geisenhausen,
74366666,Raiffeisenbank Geisenhausen (Gf P2),
74369068,Raiffeisenbank Hofkirchen-Bayerbach,GENODEF1LWE
74369068,Raiffeisenbank Hofkirchen-Bayerbach,
74369068,Raiffeisenbank Hofkirchen-Bayerbach (Gf P2),
74369088,Raiffeisenbank Geiselhöring-Pfaffenberg,GENODEF1GPF
74369088,Raiffeisenbank Geiselhöring-Pfaffenberg,
74369088,Raiffeisenbank Geiselhöring-Pfaffenberg,
74369088,Raiffeisenbank Geiselhöring-Pfaffenberg,
74369088,Raiffeisenbank Geiselhöring-Pfaffenberg (Gf P2),
74369130,Raiffeisenbank Parkstetten,GENODEF1PST
74369130,Raiffeisenbank (Gf P2),
74369130,Raiffeisenbank Parkstetten,
74369130,Raiffeisenbank Parkstetten,
74369130,Raiffeisenbank Parkstetten,
74369146,Raiffeisenbank Rattiszell-Konzell,GENODEF1RZK
74369146,Raiffeisenbank Rattiszell-Konzell,
74369146,Raiffeisenbank Rattiszell-Konzell,
74369146,Raiffeisenbank Rattiszell-Konzell,
74369146,Raiffeisenbank Rattiszell-Konzell,
74369146,Raiffeisenbank Rattiszell-Konzell,
74369146,Raiffeisenbank Rattiszell-Konzell,
74369146,Raiffeisenbank Rattiszell-Konzell (Gf P2),
74369656,Raiffeisenbank Essenbach,GENODEF1ENA
74369656,Raiffeisenbank Essenbach,
74369656,Raiffeisenbank Essenbach,
74369656,Raiffeisenbank Essenbach,
74369656,Raiffeisenbank Essenbach,
74369656,Raiffeisenbank Essenbach (Gf P2),
74369662,Raiffeisenbank Buch-Eching,GENODEF1EBV
74369662,Raiffeisenbank Buch-Eching,
74369662,Raiffeisenbank Buch-Eching,
74369662,Raiffeisenbank Buch-Eching,
74369662,Raiffeisenbank Buch-Eching (Gf P2),
74369704,Raiffeisenbank Mengkofen-Loiching,GENODEF1MKO
74369704,Raiffeisenbank Mengkofen-Loiching,
74369704,Raiffeisenbank Mengkofen-Loiching,
74369704,Raiffeisenbank Mengkofen-Loiching,
74369704,Raiffeisenbank Mengkofen-Loiching (Gf P2),
74369709,Raiffeisenbank,GENODEF1WIG
74369709,Raiffeisenbank (Gf P2),
74380007,Commerzbank vormals Dresdner Bank,DRESDEFF743
74390000,VR-Bank Landshut,GENODEF1LH1
74390000,VR-Bank Landshut,
74390000,VR-Bank Landshut,
74390000,VR-Bank Landshut,
74390000,VR-Bank Landshut,
74390000,VR-Bank Landshut (Gf P2),
74391300,Volksbank-Raiffeisenbank Dingolfing,GENODEF1DGF
74391300,Volksbank-Raiffeisenbank Dingolfing,
74391300,Volksbank-Raiffeisenbank Dingolfing,
74391300,Volksbank-Raiffeisenbank Dingolfing,
74391300,Volksbank-Raiffeisenbank Dingolfing,
74391300,Volksbank-Raiffeisenbank Dingolfing (Gf P2),
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,GENODEF1EGR
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden,
74391400,Rottaler Volksbank-Raiffeisenbank Eggenfelden (Gf P2),
74392300,VR-Bank Vilsbiburg,GENODEF1VBV
74392300,VR-Bank Vilsbiburg,
74392300,VR-Bank Vilsbiburg,
74392300,VR-Bank Vilsbiburg,
74392300,VR-Bank Vilsbiburg,
74392300,VR-Bank Vilsbiburg,
74392300,VR-Bank Vilsbiburg,
74392300,VR-Bank Vilsbiburg (Gf P2),
75000000,Bundesbank,MARKDEF1750
75010111,SEB,ESSEDE5F750
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020073,UniCredit Bank - HypoVereinsbank,HYVEDEMM447
75020314,UniCredit Bank - HypoVereinsbank Ndl 670 Rgsb,HYVEDEM1099
75021174,UniCredit Bank - HypoVereinsbank,HYVEDEMM804
75040062,Commerzbank Regensburg,COBADEFF750
75050000,Sparkasse Regensburg,BYLADEM1RBG
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75050000,Sparkasse Regensburg,
75051040,Sparkasse im Landkreis Schwandorf,BYLADEM1SAD
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051040,Sparkasse im Landkreis Schwandorf,
75051565,Kreissparkasse Kelheim,BYLADEM1KEH
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75051565,Kreissparkasse Kelheim,
75060150,Raiffeisenbank Regensburg-Wenzenbach,GENODEF1R02
75060150,Raiffeisenbank Regensburg-Wenzenbach,
75060150,Raiffeisenbank Regensburg-Wenzenbach,
75060150,Raiffeisenbank Regensburg-Wenzenbach,
75060150,Raiffeisenbank Regensburg-Wenzenbach,
75060150,Raiffeisenbank Regensburg-Wenzenbach,
75060150,Raiffeisenbank Regensburg-Wenzenbach (Gf P2),
75061168,Raiffeisenbank Schwandorf-Nittenau,GENODEF1SWN
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau,
75061168,Raiffeisenbank Schwandorf-Nittenau (Gf P2),
75061851,Raiffeisenbank,GENODEF1REF
75061851,Raiffbk Regenstauf u Zw Kareth-Hainsa-Pielmühl,
75061851,Raiffeisenbank (Gf P2),
75061851,Raiffeisenbank Regenstauf,
75062026,Raiffeisenbank Oberpfalz Süd,GENODEF1DST
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd,
75062026,Raiffeisenbank Oberpfalz Süd (Gf P2),
75069014,Raiffeisenbank Bad Abbach-Saal,GENODEF1ABS
75069014,Raiffeisenbank Bad Abbach-Saal,
75069014,Raiffeisenbank Bad Abbach-Saal,
75069014,Raiffeisenbank Bad Abbach-Saal,
75069014,Raiffeisenbank Bad Abbach-Saal (Gf P2),
75069014,Raiffeisenbank Bad Abbach-Saal Zw Hausen,
75069014,Raiffeisenbank Bad Abbach-Saal Zw Kelheim,
75069014,Raiffeisenbank Bad Abbach-Saal Zw Matting,
75069014,Raiffeisenbank Bad Abbach-Saal Zw Teugn,
75069015,Raiffeisenbank Bad Gögging,GENODEF1NGG
75069015,Raiffeisenbank Bad Gögging,
75069015,Raiffeisenbank Bad Gögging,
75069015,Raiffeisenbank Bad Gögging,
75069015,Raiffeisenbank Bad Gögging,
75069015,Raiffeisenbank Bad Gögging,
75069015,Raiffeisenbank Bad Gögging (Gf P2),
75069020,Raiffeisenbank Bruck,GENODEF1BUK
75069020,Raiffeisenbank Bruck (Gf P2),
75069038,Raiffeisenbank Falkenstein-Wörth,GENODEF1FKS
75069038,Raiffeisenbank Falkenstein-Wörth,
75069038,Raiffeisenbank Falkenstein-Wörth,
75069038,Raiffeisenbank Falkenstein-Wörth,
75069038,Raiffeisenbank Falkenstein-Wörth,
75069038,Raiffeisenbank Falkenstein-Wörth (Gf P2),
75069038,Raiffeisenbank Falkenstein-Wörth Zw Süssenbach,
75069043,Raiffeisen-Bank -alt-,GENODEF1FUW
75069043,Raiffeisen-Bank -alt- (Gf P2),
75069043,Raiffeisenbank Furth i W Zw Waldmünchen,
75069043,Raiffeisenbank Furth im Wald,
75069043,Raiffeisen-Bank Furth im Wald,
75069050,Raiffeisenbank Grafenwöhr-Kirchenthumbach,GENODEF1GRW
75069050,Raiffeisenbank Grafenwöhr-Kirchenthumbach,
75069050,Raiffeisenbank Grafenwöhr-Kirchenthumbach (Gf P2),
75069055,Raiffeisenbank Alteglofsheim-Hagelstadt,GENODEF1HGA
75069055,Raiffeisenbank Alteglofsheim-Hagelstadt,
75069055,Raiffeisenbank Alteglofsheim-Hagelstadt (Gf P2),
75069061,Raiffeisenbank Hemau-Kallmünz,GENODEF1HEM
75069061,Raiffeisenbank Hemau-Kallmünz,
75069061,Raiffeisenbank Hemau-Kallmünz,
75069061,Raiffeisenbank Hemau-Kallmünz,
75069061,Raiffeisenbank Hemau-Kallmünz,
75069061,Raiffeisenbank Hemau-Kallmünz,
75069061,Raiffeisenbank Hemau-Kallmünz,
75069061,Raiffeisenbank Hemau-Kallmünz (Gf P2),
75069062,Raiffeisenbank Herrnwahlthann-Teugn-Dünzling -alt-,GENODEF1HTD
75069062,Raiffeisenbank Herrnwahlthann-Teugn-Dünzling,
75069062,Raiffeisenbank Herrnwahlthann-Teugn-Dünzling,
75069062,Raiffeisenbank Herrnwahlthann-Teugn-Dünzling -alt- (Gf P2),
75069076,Raiffeisenbank Kallmünz -alt-,GENODEF1KLM
75069076,Raiffeisen-Bank (Gf P2),
75069078,Raiffeisenbank,GENODEF1SZV
75069078,Raiffeisenbank (Gf P2),
75069078,Raiffeisenbank Sinzing Gs Gundelshausen,
75069081,Raiffeisenbank Bad Kötzting,GENODEF1KTZ
75069081,Raiffeisenbank Bad Kötzting,
75069081,Raiffeisenbank Bad Kötzting,
75069081,Raiffeisenbank Bad Kötzting,
75069081,Raiffeisenbank Bad Kötzting,
75069081,Raiffeisenbank Bad Kötzting,
75069081,Raiffeisenbank Bad Kötzting (Gf P2),
75069094,Raiffeisenbank Parsberg-Velburg,GENODEF1PAR
75069094,Raiffeisenbank Parsberg-Velburg,
75069094,Raiffeisenbank Parsberg-Velburg,
75069094,Raiffeisenbank Parsberg-Velburg,
75069094,Raiffeisenbank Parsberg-Velburg,
75069094,Raiffeisenbank Parsberg-Velburg (Gf P2),
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,GENODEF1NKN
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen (Gf P2),
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,
75069110,Raiffeisenbank Eschlkam-Lam-Lohberg-Neukirchen b Hl Blut,
75069171,Raiffeisenbank im Naabtal,GENODEF1SWD
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal,
75069171,Raiffeisenbank im Naabtal (Gf P2),
75070013,Deutsche Bank,DEUTDEMM750
75070013,Deutsche Bank,DEUTDEMM751
75070013,Deutsche Bank,DEUTDEMM741
75070013,Deutsche Bank,DEUTDEMM752
75070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB750
75070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB741
75070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB752
75070024,Deutsche Bank Privat und Geschäftskunden,DEUTDEDB751
75080003,Commerzbank vormals Dresdner Bank,DRESDEFF750
75090000,Volksbank Regensburg,GENODEF1R01
75090000,Volksbank Regensburg,
75090000,Volksbank Regensburg (Gf P2),
75090300,LIGA Bank,GENODEF1M05
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank,
75090300,LIGA Bank (Gf P2),
75090500,Sparda-Bank Ostbayern,GENODEF1S05
75090500,Sparda-Bank Ostbayern,
75090500,Sparda-Bank Ostbayern,
75090500,Sparda-Bank Ostbayern,
75090500,Sparda-Bank Ostbayern,
75090629,apoBank,DAAEDED1029
75090900,PSD Bank Niederbayern-Oberpfalz,GENODEF1P18
75091400,VR Bank Burglengenfeld,GENODEF1BLF
75091400,VR Bank Burglengenfeld,
75091400,VR Bank Burglengenfeld,
75091400,VR Bank Burglengenfeld,
75091400,VR Bank Burglengenfeld (Gf P2),
75220070,UniCredit Bank - HypoVereinsbank,HYVEDEMM405
75220070,UniCredit Bank - HypoVereinsbank,HYVEDEMM405
75240000,Commerzbank,COBADEFF765
75240000,Commerzbank,
75250000,Sparkasse Amberg-Sulzbach,BYLADEM1ABG
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75250000,Sparkasse Amberg-Sulzbach,
75261700,Raiffeisenbank Sulzbach-Rosenberg,GENODEF1SZH
75261700,Raiffeisenbank Sulzbach-Rosenberg,
75261700,Raiffeisenbank Sulzbach-Rosenberg,
75261700,Raiffeisenbank Sulzbach-Rosenberg,
75261700,Raiffeisenbank Sulzbach-Rosenberg (Gf P2),
75290000,Volksbank-Raiffeisenbank Amberg,GENODEF1AMV
75290000,Volksbank-Raiffeisenbank Amberg,
75290000,Volksbank-Raiffeisenbank Amberg,
75290000,Volksbank-Raiffeisenbank Amberg,
75290000,Volksbank-Raiffeisenbank Amberg,
75290000,Volksbank-Raiffeisenbank Amberg (Gf P2),
75300000,Bundesbank eh Weiden Oberpf,MARKDEF1753
75320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM454
75320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM454
75320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM454
75320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM454
75340090,Commerzbank,COBADEFF753
75340090,Commerzbank,
75350000,Sparkasse Oberpfalz Nord,BYLADEM1WEN
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75350000,Sparkasse Oberpfalz Nord,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,BYLADEM1ESB
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75351960,Vereinigte Sparkassen Eschenbach i d Opf,
75360011,Raiffeisenbank Weiden,GENODEF1WEO
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden,
75360011,Raiffeisenbank Weiden (Gf P2),
75360011,Raiffeisenbank Weiden eG,
75362039,Raiffeisenbank,GENODEF1FLS
75362039,Raiffeisenbank (Gf P2),
75362039,Raiffeisenbank Floß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,GENODEF1NEW
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß,
75363189,Raiffeisenbank Neustadt-Vohenstrauß (Gf P2),
75390000,Volksbank Nordoberpfalz,GENODEF1WEV
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz,
75390000,Volksbank Nordoberpfalz (Gf P2),
76000000,Bundesbank,MARKDEF1760
76010085,Postbank,PBNKDEFF760
76010111,SEB,ESSEDE5F760
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020070,UniCredit Bank - HypoVereinsbank,HYVEDEMM460
76020099,UniCredit Bank - HypoVereinsbank Prepaid Card,HYVEDEMMCAR
76020214,UniCredit Bank - HypoVereinsbank Ndl 156 Nbg,HYVEDEM1078
76020600,Hanseatic Bank,HSTBDEH1NUE
76026000,norisbank,NORSDE71XXX
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
76026000,norisbank,
